0.0,1.988015988244043
0.001,2.0119572484980797
0.002,2.0133179240188372
0.003,2.001194729525468
0.004,2.013921654812922
0.005,2.006010327529741
0.006,2.0173378732993763
0.007,2.021996211067495
0.008,2.0168223091367024
0.009000000000000001,2.0169041748127876
0.01,2.031071534833582
0.011,2.0202725713061755
0.012,2.032781417620043
0.013000000000000001,2.017663277442996
0.014,2.0192700058331057
0.015,2.035752090889414
0.016,2.013064236894997
0.017,2.006074496141201
0.018000000000000002,2.031924975386345
0.019,2.005624327225181
0.02,2.0186519316231526
0.021,2.027551354032354
0.022,2.022120594550612
0.023,2.021338640996536
0.024,2.0190066235589184
0.025,2.0216444769508346
0.026000000000000002,2.0221983676489237
0.027,2.0208576536505105
0.028,2.0150494953524833
0.029,2.0050990832960895
0.03,1.9983859148510001
0.031,1.9987717240636538
0.032,2.020285449760588
0.033,2.0038342617430427
0.034,1.9994353486171617
0.035,2.0105876715880715
0.036000000000000004,2.0116491332193145
0.037,2.0005051822394018
0.038,2.0123038558730415
0.039,2.0031969287689275
0.04,2.005500393557769
0.041,1.998567888830367
0.042,2.0113641031145333
0.043000000000000003,2.0220750490699326
0.044,2.0160660670579533
0.045,2.0211183750014405
0.046,2.020034432141105
0.047,2.030211577329765
0.048,2.003861453372675
0.049,2.0321219558255046
0.05,2.0358053876300772
0.051000000000000004,2.0131918538668034
0.052000000000000005,2.0208537711778845
0.053,2.0289193835685584
0.054,2.014625262517107
0.055,2.0330563182382546
0.056,2.016063345373336
0.057,2.045636552723235
0.058,2.0288709065707677
0.059000000000000004,2.0300553678974773
0.06,2.0354185971552234
0.061,2.0517852811591974
0.062,2.0480515289878185
0.063,2.0532277966913783
0.064,2.0427695197011677
0.065,2.0428880281581763
0.066,2.043831494970391
0.067,2.0353024523470804
0.068,2.0239536757496657
0.069,2.052098825688963
0.07,2.0430182006967708
0.07100000000000001,2.027666211036145
0.07200000000000001,2.0395037345784695
0.073,2.019755099990954
0.074,2.0329285537105775
0.075,2.043235317372152
0.076,2.019732113745222
0.077,2.019003619973495
0.078,2.0231784283990195
0.079,2.0306294443198314
0.08,2.037060914928529
0.081,2.0383651620662517
0.082,2.031179356956981
0.083,2.0162020642534304
0.084,2.0272386291263356
0.085,2.0171633396895796
0.08600000000000001,2.019404993943135
0.08700000000000001,2.016119232621992
0.088,2.0178256531605916
0.089,2.032225482966895
0.09,2.019313254565587
0.091,2.009150721921728
0.092,2.0156376391700745
0.093,2.0161354283878206
0.094,2.03252928556877
0.095,2.0358800144514717
0.096,2.0251957344619815
0.097,2.0316448572663637
0.098,2.039259942898261
0.099,2.022156994342815
0.1,2.048656464917089
0.101,2.0443946467226493
0.10200000000000001,2.0265687217392863
0.10300000000000001,2.0363654084672884
0.10400000000000001,2.039162549570706
0.105,2.052521220605129
0.106,2.051249564643748
0.107,2.047954583492605
0.108,2.0558172365607486
0.109,2.0519598259610814
0.11,2.0583446956749727
0.111,2.051020457701249
0.112,2.0649188012263955
0.113,2.049963600430253
0.114,2.0546336938144836
0.115,2.0569680905956305
0.116,2.0429327372867965
0.117,2.0511576098157605
0.11800000000000001,2.0549555428302377
0.11900000000000001,2.049818340648166
0.12,2.042926314289697
0.121,2.0528568458208225
0.122,2.043025889210771
0.123,2.043257797387379
0.124,2.054022323003435
0.125,2.031206846486702
0.126,2.0540164827327017
0.127,2.030614128915112
0.128,2.0339928525401674
0.129,2.040118195050994
0.13,2.0369499031348655
0.131,2.0198642033453447
0.132,2.027879800173924
0.133,2.0158744386853726
0.134,2.0117109824291104
0.135,2.0186331097164
0.136,2.0358513082097733
0.137,2.020018200165912
0.138,2.0430585102999315
0.139,2.021416377326574
0.14,2.026774390532675
0.14100000000000001,2.0357601968942793
0.14200000000000002,2.0241269673070175
0.14300000000000002,2.020905168160683
0.14400000000000002,2.0243373504135316
0.145,2.021239912508273
0.146,2.0434207095975077
0.147,2.0271815585082784
0.148,2.0293053801834815
0.149,2.039999481667186
0.15,2.0492206179001475
0.151,2.0251667833209708
0.152,2.062174949187247
0.153,2.0420581457092655
0.154,2.0385825428132818
0.155,2.051864417069438
0.156,2.035576032164317
0.157,2.0571192571460823
0.158,2.044508566276287
0.159,2.060075459281476
0.16,2.0656977248053554
0.161,2.0493863087006403
0.162,2.0481619337609223
0.163,2.061119741535661
0.164,2.0545844762553527
0.165,2.0431794687422107
0.166,2.0460031108885546
0.167,2.0539240973710124
0.168,2.055628703571103
0.169,2.0681506050567924
0.17,2.0413762042136043
0.171,2.029995831110929
0.17200000000000001,2.0507715841352123
0.17300000000000001,2.0312645577722837
0.17400000000000002,2.0372646332772653
0.17500000000000002,2.0440798889686405
0.176,2.0255436790904913
0.177,2.030141302402284
0.178,2.047782449223671
0.179,2.021520295125034
0.18,2.0303488807053562
0.181,2.021659551311879
0.182,2.02052052700469
0.183,2.0243741750364284
0.184,2.017038730025954
0.185,2.0112403737959457
0.186,2.0359540997997527
0.187,2.0218819182624297
0.188,2.01542912687985
0.189,2.0238566309840853
0.19,2.0189121650904434
0.191,2.014438882090924
0.192,2.035487952896738
0.193,2.010645966286694
0.194,2.020874664913115
0.195,2.035774002318141
0.196,2.02714746914804
0.197,2.0192786572870927
0.198,2.0221003898491015
0.199,2.0295113746002618
0.2,2.0256264825123576
0.201,2.0511029279294166
0.202,2.0271329274559773
0.203,2.0369421385069817
0.20400000000000001,2.046592969084252
0.20500000000000002,2.0443747917755686
0.20600000000000002,2.0504629972711705
0.20700000000000002,2.0537098513018277
0.20800000000000002,2.0485797154571523
0.209,2.0527311540344164
0.21,2.034569754407566
0.211,2.0394273608557567
0.212,2.0398481225259477
0.213,2.038295475836286
0.214,2.0434721955702866
0.215,2.0456550197977794
0.216,2.030835647809264
0.217,2.0482433650298844
0.218,2.046989615264071
0.219,2.0419546942933424
0.22,2.035306136817732
0.221,2.0392115843545233
0.222,2.028103145999141
0.223,2.0258008416785644
0.224,2.0422320509370344
0.225,2.034303531120201
0.226,2.0263786047189685
0.227,2.025770117883452
0.228,2.025012846216743
0.229,2.0332514722465764
0.23,2.021339085124124
0.231,2.0102670127238844
0.232,2.017557095674069
0.233,2.0093348625249052
0.234,2.018774941998627
0.23500000000000001,2.008107595628347
0.23600000000000002,2.0008116387180226
0.23700000000000002,2.01288847034856
0.23800000000000002,2.0081475572867946
0.23900000000000002,2.019566681308788
0.24,2.0124604238595145
0.241,2.0108950349019037
0.242,2.0088798926963243
0.243,2.025904514378193
0.244,2.0100908011787886
0.245,2.0100116756751167
0.246,2.01309334117356
0.247,2.033356574112621
0.248,2.018732686633786
0.249,2.0342695175515955
0.25,2.027933696955648
0.251,2.035240570486273
0.252,2.027302549134271
0.253,2.0350630772600216
0.254,2.0235623313910094
0.255,2.029668901543518
0.256,2.032790512144594
0.257,2.0352196910513327
