0,1.988016939
0.004,2.017825305
0.008,2.01359446
0.012,2.01654158
0.016,2.02797509
0.02,2.026964502
0.024,2.037365796
0.028,2.007572247
0.032,2.033216828
0.036,2.015627952
0.04,2.023305216
0.044,2.026013897
0.048,2.040582834
0.052,2.033820305
0.056,2.051076157
0.06,2.053002131
0.064,2.05614468
0.068,2.040474252
0.072,2.05059046
0.076,2.025572155
0.08,2.023232916
0.084,2.014896833
0.088,2.001905961
0.092,2.028578509
0.096,2.02258748
0.1,2.010172472
0.104,2.024663802
0.108,2.034846196
0.112,2.03135017
0.116,2.012198849
0.12,2.025020448
0.124,2.033453724
0.128,2.018623562
0.132,1.998933789
0.136,2.005878618
0.14,1.992271086
0.144,1.999207851
0.148,2.010345845
0.152,2.030584678
0.156,2.019049414
0.16,2.016364999
0.164,2.037490033
0.168,2.018003076
0.172,2.028222485
0.176,2.001353309
0.18,2.01241352
0.184,2.013846071
0.188,2.003646304
0.192,2.008930658
0.196,1.998794929
0.2,2.008152132
0.204,2.011989106
0.208,1.998007958
0.212,2.012053165
0.216,2.01202831
0.22,2.007577477
0.224,2.012842255
0.228,1.99809104
0.232,1.990664321
0.236,1.974669349
0.24,1.974739384
0.244,1.992980073
0.248,1.997348061
0.252,1.997268035
0.256,1.991683921
0.26,2.010968801
0.264,2.003856797
0.268,2.007767447
0.272,1.994256912
0.276,1.982535532
0.28,1.991268546
0.284,1.976012334
0.288,1.972294873
0.292,1.994096998
0.296,1.969105887
0.3,1.978066936
0.304,1.993333037
0.308,2.001217242
0.312,1.989642705
0.316,1.980231824
0.32,1.996281469
0.324,1.991503954
0.328,1.959311918
0.332,1.959531718
0.336,1.952637442
0.34,1.958920424
0.344,1.960040106
0.348,1.975527797
0.352,1.967749934
0.356,1.974032739
0.36,1.985601289
0.364,1.997870883
0.368,1.986689348
0.372,1.98968982
0.376,1.973303656
0.38,1.969815436
0.384,1.985590422
0.388,1.977994147
0.392,1.998369168
0.396,1.989475429
0.4,2.017497703
0.404,2.023423735
0.408,2.024092237
0.412,2.042798622
0.416,2.042400994
0.42,2.042698438
0.424,2.03238729
0.428,2.022474659
0.432,2.028447467
0.436,2.018669736
0.44,2.026268399
0.444,2.033003117
0.448,2.027785041
0.452,2.048451605
0.456,2.047670054
0.46,2.051023262
0.464,2.066653542
0.468,2.041261182
0.472,2.043408311
0.476,2.04141516
0.48,2.025947762
0.484,2.017149345
0.488,2.010555019
0.492,2.025203435
0.496,2.015121942
0.5,2.019343694
0.504,2.043264725
0.508,2.022772752
0.512,2.039663813
0.516,2.03014817
0.52,2.026513284
0.524,2.022324828
0.528,2.021358732
0.532,2.011194816
0.536,1.990736009
0.54,2.005621748
0.544,2.026357441
0.548,2.005873832
0.552,2.023249862
0.556,2.01583188
0.56,2.035553854
0.564,2.02930001
0.568,2.014368462
0.572,2.022168423
0.576,2.012333676
0.58,2.01226314
0.584,2.019820752
0.588,1.991001753
0.592,2.000009202
0.596,2.00971699
0.6,2.001184376
0.604,2.029061598
0.608,2.021203498
0.612,2.011210689
0.616,2.004376066
0.62,2.018621226
0.624,2.000671591
0.628,1.984601336
0.632,1.996392799
0.636,1.993433526
0.64,1.984171659
0.644,2.001049181
0.648,1.990837307
0.652,2.013988579
0.656,2.011307179
0.66,2.00299501
0.664,2.020952765
0.668,2.018741111
0.672,2.006326664
0.676,1.987081258
0.68,1.984223065
0.684,1.979288472
0.688,1.978551186
0.692,1.985048678
0.696,1.991369377
0.7,1.995275958
0.704,2.008995089
0.708,1.987753836
0.712,2.004205163
0.716,2.002363371
0.72,2.003436242
0.724,1.984722849
0.728,1.978999237
0.732,1.965598346
0.736,1.965791687
0.74,1.968005416
0.744,1.979733063
0.748,1.959315469
0.752,1.977882149
0.756,1.975093322
0.76,1.98176306
0.764,1.989399742
0.768,1.986715505
0.772,2.001633464
0.776,1.970486528
0.78,1.982734869
0.784,1.999306533
0.788,1.972078261
0.792,1.995500629
0.796,2.003991298
0.8,2.000724841
0.804,2.026364325
0.808,2.029413472
0.812,2.041207002
0.816,2.030072752
0.82,2.045264418
0.824,2.031937514
0.828,2.039120427
0.832,2.023495333
0.836,2.021665166
0.84,2.042823004
0.844,2.030987992
0.848,2.028668929
0.852,2.062590392
0.856,2.050049238
0.86,2.048337631
0.864,2.059915275
0.868,2.059327752
0.872,2.040666318
0.876,2.033999538
0.88,2.035262987
0.884,2.023248425
0.888,2.019031567
0.892,2.036275513
0.896,2.020989875
0.9,2.020200003
0.904,2.033760831
0.908,2.036915588
0.912,2.034362938
0.916,2.023085338
0.92,2.028436051
0.924,2.043142629
0.928,2.023118718
0.932,2.014023679
0.936,2.007348767
0.94,2.009338944
0.944,2.018281494
0.948,2.023172646
0.952,2.035770584
0.956,2.024045475
0.96,2.038413777
0.964,2.037946864
0.968,2.018946068
0.972,2.023564489
0.976,2.010964943
0.98,2.007613237
0.984,2.005861954
0.988,1.996628014
0.992,2.005177131
0.996,2.00780274
1,2.010314259
1.004,2.023920076
1.008,2.006320025
1.012,2.021342708
1.016,2.006406999
1.02,2.008331509
1.024,2.023449737
1.028,2.007370329
1.032,2.000922594
1.036,1.993988746
1.04,2.000834896
1.044,2.00595881
1.048,2.00777711
1.052,2.015568837
1.056,2.000987558
1.06,2.012132996
1.064,2.008581945
1.068,2.0088831
1.072,1.999962238
1.076,2.000410791
1.08,1.993107031
1.084,2.001485292
1.088,1.984342588
1.092,1.993951731
1.096,1.983990679
1.1,1.984660674
1.104,1.999645103
1.108,2.000206623
1.112,2.00079968
1.116,1.98007316
1.12,1.983669781
1.124,1.999527436
1.128,1.982165371
1.132,1.981779206
1.136,1.964928395
1.14,1.975298682
1.144,1.979319886
1.148,1.964634471
1.152,1.985746331
1.156,1.989810919
1.16,1.985894729
1.164,1.986875849
1.168,1.98681077
1.172,1.997544845
1.176,1.97307322
1.18,1.986223972
1.184,1.997781096
1.188,1.97979279
1.192,1.988982508
1.196,2.007214386
1.2,2.00004933
1.204,2.025753123
1.208,2.035550014
1.212,2.043011007
1.216,2.034684165
1.22,2.032723877
1.224,2.053594742
1.228,2.039111052
1.232,2.042006275
1.236,2.026202628
1.24,2.028969663
1.244,2.052779981
1.248,2.051923846
1.252,2.041900999
1.256,2.061934513
1.26,2.045723857
1.264,2.060880468
1.268,2.060105713
1.272,2.04359301
1.276,2.045354317
1.28,2.022237618
1.284,2.029759573
1.288,2.029849287
1.292,2.032667901
1.296,2.011853848
1.3,2.036909002
1.304,2.050864065
1.308,2.028904506
1.312,2.053394078
1.316,2.03665916
1.32,2.039201137
1.324,2.028415973
1.328,2.015147246
1.332,2.025782901
1.336,1.99170126
1.34,1.996674564
1.344,2.013955195
1.348,2.012037795
1.352,2.021639979
1.356,2.025176977
1.36,2.032221585
1.364,2.026129545
1.368,2.025225482
1.372,2.021364063
1.376,1.999187955
1.38,2.004965762
1.384,2.001812643
1.388,2.00826298
1.392,1.999526611
1.396,2.003579822
1.4,2.019810026
1.404,2.014294235
1.408,2.007544411
1.412,2.020376715
1.416,2.0162494
1.42,2.018364966
1.424,2.015548598
1.428,1.982862084
1.432,2.006524144
1.436,1.982508274
1.44,1.993393857
1.444,1.985718172
1.448,1.987278678
1.452,2.005368916
1.456,1.997167078
1.46,2.015910275
1.464,2.009294298
1.468,2.014255522
1.472,1.999506446
1.476,1.980036358
1.48,1.976804281
1.484,1.983781853
1.488,1.973864713
1.492,1.996547504
1.496,1.992261126
1.5,1.990203291
1.504,2.011880995
1.508,1.999783735
1.512,1.995628614
1.516,1.997987651
1.52,1.978307591
1.524,1.997346853
1.528,1.977212602
1.532,1.966225256
1.536,1.955612756
1.54,1.956792367
1.544,1.962110529
1.548,1.970333114
1.552,1.967337867
1.556,1.971655811
1.56,1.986904332
1.564,1.987022267
1.568,1.97700338
1.572,1.994138275
1.576,1.983608591
1.58,1.985053637
1.584,1.983228132
1.588,1.973270638
1.592,1.993493109
1.596,1.991386277
1.6,1.999756197
1.604,2.031503464
1.608,2.033641695
1.612,2.032812001
1.616,2.018666202
1.62,2.046948014
1.624,2.045121598
1.628,2.023538819
1.632,2.022215641
1.636,2.00831255
1.64,2.022703
1.644,2.036146027
1.648,2.025424447
1.652,2.044912668
1.656,2.055355686
1.66,2.060314965
1.664,2.055303845
1.668,2.056939276
1.672,2.050915491
1.676,2.018352778
1.68,2.036654108
1.684,2.031242736
1.688,2.021783452
1.692,2.029418237
1.696,2.025563941
1.7,2.025048568
1.704,2.033887599
1.708,2.023022815
1.712,2.032149794
1.716,2.024235499
1.72,2.021095854
1.724,2.02565452
1.728,2.012136489
1.732,2.001960469
1.736,1.988588666
1.74,1.999056549
1.744,2.01874586
1.748,2.016889367
1.752,2.020466223
1.756,2.011181405
1.76,2.032975543
1.764,2.019938762
1.768,2.008728809
1.772,2.012070224
1.776,2.008253466
1.78,2.003810726
1.784,1.992824326
1.788,1.984709163
1.792,2.000442927
1.796,1.993052076
1.8,1.997690611
1.804,2.0248412
1.808,2.010121615
1.812,2.006343012
1.816,2.013633086
1.82,1.998586812
1.824,2.015343821
1.828,1.983424994
1.832,1.994615599
1.836,1.986617705
1.84,1.98327255
1.844,1.999577702
1.848,1.97471944
1.852,2.004748138
1.856,2.007945601
1.86,2.005027265
1.864,2.007134008
1.868,1.997382124
1.872,2.011050199
1.876,1.9735872
1.88,1.99073309
1.884,1.983343401
1.888,1.9712477
1.892,1.985214079
1.896,1.970605049
1.9,1.99451579
1.904,1.995362525
1.908,1.992192029
1.912,2.005612412
1.916,1.993340964
1.92,1.987472101
1.924,1.979728034
1.928,1.962726965
1.932,1.954584736
1.936,1.93986243
1.94,1.967159895
1.944,1.969392233
1.948,1.954224162
1.952,1.977091481
1.956,1.980315246
1.96,1.979383335
1.964,1.985662704
1.968,1.976083831
1.972,1.971645786
1.976,1.97871974
1.98,1.969628829
1.984,1.966848188
1.988,1.974473318
1.992,1.981091287
1.996,1.974395674
2,2.00055423
2.004,2.008551158
2.008,2.009214388
2.012,2.029861091
2.016,2.026402698
2.02,2.022741849
2.024,2.042424466
2.028,2.020986012
2.032,2.034007605
2.036,2.017144376
2.04,2.011358184
2.044,2.031023005
2.048,2.032276861
2.052,2.03968908
2.056,2.0381757
2.06,2.036676304
2.064,2.042408565
2.068,2.031467414
2.072,2.045426572
2.076,2.010874522
2.08,2.016880605
2.084,2.030626268
2.088,1.997110745
2.092,2.023390532
2.096,2.018712441
2.1,2.020882355
2.104,2.029318172
2.108,2.033493106
2.112,2.029794639
2.116,2.013004634
2.12,2.02863219
