0,1.990875603
0.004,2.021789637
0.008,2.010534525
0.012,2.023098448
0.016,2.005915348
0.02,2.00737578
0.024,2.022809059
0.028,2.015635752
0.032,2.020403915
0.036,1.991530296
0.04,2.012907463
0.044,2.018415748
0.048,2.019765263
0.052,2.018503075
0.056,2.020959547
0.06,2.04775285
0.064,2.041345006
0.068,2.040501235
0.072,2.03993947
0.076,2.029233785
0.08,2.029926647
0.084,2.042220763
0.088,2.008533627
0.092,2.023102556
0.096,2.011204025
0.1,2.036283716
0.104,2.051144022
0.108,2.038318492
0.112,2.064622899
0.116,2.035674704
0.12,2.043939204
0.124,2.051773058
0.128,2.035812193
0.132,2.030898871
0.136,2.016285437
0.14,2.039470276
0.144,2.039529318
0.148,2.030601001
0.152,2.060792024
0.156,2.056022859
0.16,2.049311537
0.164,2.04884519
0.168,2.051058112
0.172,2.053899412
0.176,2.017785794
0.18,2.02949536
0.184,2.041706594
0.188,2.032045374
0.192,2.036159956
0.196,2.034225969
0.2,2.026657821
0.204,2.04978015
0.208,2.031992396
0.212,2.052158148
0.216,2.037534353
0.22,2.029479774
0.224,2.027112558
0.228,2.008561329
0.232,2.035438168
0.236,2.016550939
0.24,2.023191877
0.244,2.013445539
0.248,2.01360152
0.252,2.032985654
0.256,2.03005112
0.26,2.048398438
0.264,2.03405551
0.268,2.036088667
0.272,2.034329702
0.276,2.012185141
0.28,2.00127133
0.284,2.013236741
0.288,1.997426637
0.292,2.02504985
0.296,2.01502191
0.3,2.024912897
0.304,2.0302138
0.308,2.030701811
0.312,2.035789459
0.316,2.014360651
0.32,2.022918755
0.324,2.028473826
0.328,2.020244575
0.332,2.016604005
0.336,2.005827445
0.34,1.993826601
0.344,2.01607881
0.348,2.015317029
0.352,2.015974394
0.356,2.00914448
0.36,2.024296898
0.364,2.050356845
0.368,2.034569718
0.372,2.014542315
0.376,2.010640426
0.38,1.99882013
0.384,2.008377963
0.388,2.014019175
0.392,2.004087253
0.396,2.005028287
0.4,2.009612611
0.404,2.043820466
0.408,2.030768058
0.412,2.02154415
0.416,2.021146267
0.42,2.032294837
0.424,2.033972741
0.428,2.020495227
0.432,2.002919076
0.436,1.98705343
0.44,2.000000897
0.444,2.009316723
0.448,1.994565785
0.452,2.021393566
0.456,2.024624731
0.46,2.017707463
0.464,2.023814424
0.468,2.008995022
0.472,2.032225174
0.476,1.998783881
0.48,2.014947377
0.484,2.011207152
0.488,2.003160375
0.492,2.009395754
0.496,1.993225294
0.5,2.011884256
0.504,2.028324229
0.508,2.019085406
0.512,2.023424789
0.516,2.014416926
0.52,2.015356492
0.524,2.021081479
0.528,1.989562902
0.532,1.987332316
0.536,1.987821043
0.54,1.979799639
0.544,1.995201157
0.548,1.992501518
0.552,2.012993379
0.556,2.002110363
0.56,2.018123423
0.564,2.017947831
0.568,2.020100653
0.572,2.01050515
0.576,1.995412637
0.58,2.002226635
0.584,2.009110033
0.588,1.974411064
0.592,1.989122902
0.596,1.975322037
0.6,2.010632562
0.604,2.00654139
0.608,1.995432837
0.612,2.011537148
0.616,2.013941806
0.62,2.014256284
0.624,2.021960772
0.628,2.004908521
0.632,2.002640209
0.636,1.970276384
